DroidScraper: A Tool for Android In-Memory Object Recovery and Reconstruction
/Users/aaligombe/Desktop/Testing/Mem_Images/com.rg.android.newspaper.main.apk/memory_dump
Address 0x12cc22b0L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc22c8L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc22d0L 0x12cc22e0 Cannot Be Resolved 0
Address 0x12cc22d8L 0x32 java.util.ArrayList 0
Address 0x12cc22e0L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc22f8L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc2310L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc2330L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc2368L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc2388L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc23c0L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc23e0L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc2418L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc2420L 0x12cc2430 Cannot Be Resolved 0
Address 0x12cc2428L 0x32 java.util.ArrayList 0
Address 0x12cc2430L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc2448L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc2460L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc2468L 0x12cc2478 Cannot Be Resolved 0
Address 0x12cc2470L 0x32 java.util.ArrayList 0
Address 0x12cc2478L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc2490L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc24a8L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc24b0L 0x12cc24c0 Cannot Be Resolved 0
Address 0x12cc24b8L 0x32 java.util.ArrayList 0
Address 0x12cc24c0L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc24d8L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc24f0L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc2510L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc2548L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc2568L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc25a0L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc25c0L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc25f8L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc2600L 0x12cc2610 Cannot Be Resolved 0
Address 0x12cc2608L 0x32 java.util.ArrayList 0
Address 0x12cc2610L 0x0 java.lang.Class - java.util.ArrayList 20
